ID,Confidence,R.A.,Decl.,D,Teff,logg,[Fe/H],Source
31566,0.764648,153.166673,20.65323338,63965.10584,,,,
31567,0.901367,156.9418198,21.48916897,13378.39209,,,,
31568,0.868164,161.3044796,22.21606708,47244.8426,,,,
31569,0.639648,162.6540827,22.38025269,16154.2229,7127.2,3.889162,-1.725545,
31570,0.811035,164.5599295,22.65895045,78422.90229,,,,
31571,0.800781,168.6204797,23.13078325,76681.08557,,,,
31572,0.708008,173.9137838,23.73486246,75572.2154,,,,
31573,0.842773,173.9397455,23.59137925,49069.53723,,,,
31574,0.8125,175.5887295,23.74386907,33083.37988,,,,
31575,0.858398,177.9309449,23.94659416,63188.74088,,,,
31576,0.769043,178.2747366,23.80299605,12756.68537,,,,
31577,0.870117,178.2627961,23.79462962,,,,,
31578,0.737305,158.3994608,22.01878616,75289.365,,,,
31579,0.812988,158.4230089,22.15190172,,,,,
31580,0.897949,167.4732922,23.54520319,44955.64431,,,,
31581,0.791504,174.294152,23.9997234,,,,,
31582,0.733398,174.4243575,24.11948456,,,,,
31583,0.758301,178.2343365,24.31361236,65656.58548,,,,
31584,0.939941,169.3214966,24.10056731,10602.09296,9536.990298,3.501795256,-1.672408459,
31585,0.661621,167.6313599,24.27269589,85206.10421,,,,
31586,0.8125,168.1801388,24.39625005,78444.63658,,,,
31587,0.947266,163.2468235,24.19569303,17956.04517,8478.586455,3.749180256,-1.493241315,
31588,0.862793,164.0268546,24.28024431,72969.64407,,,,
31589,0.813965,164.5431739,24.26174169,61399.44886,,,,
31590,0.623535,173.1567024,25.24218722,46655.74009,,,,
31591,0.756348,178.9108032,25.69294817,,18454.5,1.532397,-3.445621,
31592,0.670898,158.6498849,23.87712161,,,,,
31593,0.660156,172.4405589,25.69164293,,,,,
31594,0.949219,174.2767929,25.7043509,29313.9054,,,,
31595,0.679688,82.87917125,6.972375928,16678.5946,8228.2,4.234056,-0.506491,
31596,0.744141,82.89048407,5.266527723,12164.14533,8809.6,4.263024,-1.945984,
31597,0.768066,82.84379799,4.180356924,9915.391159,,,,
31598,0.631348,82.96296176,1.562114706,21666.83626,9156.7,6.478924,-9,
31599,0.844727,82.88916968,-0.053990139,7001.789467,,,,
31600,0.907715,82.90713702,-2.254919175,,,,,
31601,0.879395,82.77689896,-7.224012948,25677.85175,,,,
31602,0.713867,82.8537808,-7.368257743,,,,,
31603,0.700684,82.93374737,-8.076833377,5941.130768,,,,
31604,0.693848,83.36807748,7.620995293,17485.67574,9478.4,7.239785,-9,
31605,0.655273,83.17944219,6.407414672,10568.16211,,,,
31606,0.875,83.29456839,6.377016367,13068.26544,,,,
31607,0.821289,83.3758969,4.687845321,6250.318265,,,,
31608,0.828125,83.26945267,4.634180615,,,,,
31609,0.742676,83.38368764,4.368105445,4966.974877,10106.91267,3.723476085,-2.874548965,
31610,0.623535,83.30190186,1.889653331,7385.60068,10222.6557,3.707927446,-2.68438035,
31611,0.868652,83.36638709,-7.51504252,10512.75534,,,,
31612,0.617676,83.68392447,6.150115591,14179.71568,8087.9,4.385801,-0.146047,N
31613,0.874023,83.73757021,6.145850899,,,,,
31614,0.900391,83.7945395,4.157608089,,11110.4647,3.809670831,-1.885672894,
31615,0.730957,83.6134941,2.393708599,,,,,
31616,0.657227,83.67832922,-0.853973395,,,,,
31617,0.919434,83.63677826,-1.527836166,8727.14147,9979.3,3.426298,-1.454397,
31618,0.870117,83.74276637,-2.903614892,7748.199888,,,,
31619,0.78125,83.77267467,-4.45511342,,,,,
31620,0.895508,83.6176937,-7.201641693,,,,,
31621,0.881348,83.76088148,-7.446323199,,,,,
31622,0.61377,83.64537631,-7.577070268,,,,,
31623,0.605957,84.22377241,7.131000355,22492.11371,,,,
31624,0.631836,84.19365493,5.723157505,,,,,
31625,0.788574,84.2228235,4.14981087,,,,,
31626,0.878418,84.21826366,1.438546321,,,,,
31627,0.609863,84.55469254,4.428659842,,,,,
31628,0.616699,84.4614381,2.030705529,20943.34285,,,,
31629,0.901855,84.60691639,-0.398979128,,,,,
31630,0.927734,84.93993955,4.315393523,,,,,
31631,0.895996,84.97143163,3.972416408,,,,,
31632,0.660645,84.9075801,2.320192196,11453.82906,,,,
31633,0.66748,84.88871369,1.820441311,10874.01393,,,,
31634,0.65918,85.02611137,0.194446189,37048.21261,,,,
31635,0.76709,117.2173066,7.881460546,,,,,
31636,0.771973,117.0689387,7.855277425,11418.68088,,,,
31637,0.854004,130.2174114,12.42800838,7289.005383,,,,
31638,0.688965,136.1208943,14.22097741,45516.89894,,,,
31639,0.90625,140.5050183,15.52215515,43841.72092,,,,
31640,0.803711,117.0065277,8.265268209,31159.90314,,,,
31641,0.924316,117.7018895,8.507749883,,,,,
31642,0.757812,118.1148445,8.762256676,36142.68021,,,,
31643,0.779785,118.690253,8.948961017,63416.86698,,,,
31644,0.620605,122.4614589,10.22309308,7324.567554,,,,
31645,0.895996,137.1605212,14.96760392,39675.60932,,,,
31646,0.936035,137.0878713,15.05017466,,,,,
31647,0.612793,116.7592277,8.709196778,8643.901217,,,,
31648,0.785645,116.9284259,8.616513402,13378.79433,,,,
31649,0.662598,118.6639993,9.411681765,18157.89536,,,,
31650,0.645996,119.8421279,9.727091089,72948.67585,,,,
31651,0.928223,124.5303844,11.48963027,18451.36403,,,,
31652,0.865723,126.2252476,12.05665354,7510.74818,,,,
31653,0.962402,127.0194474,12.23853852,20836.93,,,,
31654,0.879395,133.8218939,14.54136993,,,,,
31655,0.654297,143.4709168,17.11659567,79190.01059,,,,
31656,0.822266,117.892688,9.431793563,,,,,
31657,0.750488,118.3885934,9.663696264,23627.95055,,,,
31658,0.781738,118.3248312,9.681226796,23424.88705,,,,
31659,0.899902,120.8123657,10.52041516,,,,,
31660,0.875488,122.5436556,11.2473157,21675.7905,,,,
31661,0.916504,123.509376,11.5946915,15835.68938,8828.6,3.647495,-1.374612,
31662,0.686523,123.6712309,11.67835789,74222.1938,,,,
31663,0.65918,123.7808781,11.57372853,,,,,
31664,0.614258,124.963724,12.09650715,,,,,
31665,0.664551,127.6662702,13.01163968,5284.148665,9413.5,4.130784,-0.21826,
31666,0.941895,137.8547025,16.07212863,15299.5222,8445.1,4.40236,-2.209726,
31667,0.905273,142.6842823,17.37303616,29031.28675,9064.343965,3.553220604,-1.886996215,
31668,0.672363,144.2423602,17.74960225,78260.52897,,,,
31669,0.95459,118.9429452,10.27706249,22600.30042,9484.1,4.396269,-1.056561,
31670,0.766113,120.3442786,10.88093557,,,,,
31671,0.921875,122.4208998,11.60884465,9564.673513,,,,
31672,0.632324,122.653763,11.62155556,,,,,
31673,0.944824,122.8004168,11.81574387,24871.20322,,,,
31674,0.750977,123.5273096,11.9407053,7632.473453,8397,4.570267,-1.141419,
31675,0.876953,124.528817,12.19873857,,8413.872118,3.692677982,-1.711882432,
31676,0.955078,124.6888634,12.33101411,,9045.082191,3.817664708,-1.425495268,
31677,0.811035,127.9079955,13.45510137,13611.2313,,,,
31678,0.911133,127.8866169,13.3788224,,11166.51635,3.949545262,-1.56073731,
31679,0.851562,130.6888986,14.31859342,63966.19428,,,,
31680,0.925781,138.5082093,16.66031816,16997.04685,,,,
31681,0.944824,142.6191984,17.6839561,33741.85483,,,,
31682,0.937012,144.5147539,18.31616268,30083.48665,9301.250818,3.991715127,-1.921822401,
31683,0.722656,120.2152398,11.11963773,41562.32274,,,,
31684,0.649414,123.0896854,12.24150754,21299.1415,,,,
31685,0.898926,123.1700243,12.21319131,9172.896208,9773.4,3.603997,-2.414672,
31686,0.952637,123.9377896,12.49718104,17486.00987,11335.1,4.814101,-0.122765,
31687,0.884766,129.5143694,14.39926592,53011.49724,,,,
31688,0.905273,132.2574407,15.30948216,9030.078664,,,,
31689,0.724121,155.7299747,18.8928328,56058.48972,,,,
31690,0.945312,157.6857159,19.23264938,21180.92262,,,,
31691,0.810059,159.1425025,19.44281158,64085.17287,,,,
31692,0.870117,159.2481406,19.44871709,,,,,
31693,0.854004,163.7202526,20.16644677,26419.97626,,,,
31694,0.831055,170.2558116,20.98102345,69964.34795,,,,
31695,0.845215,171.6159394,21.0907461,44126.08719,,,,
31696,0.723145,174.6332382,21.31525572,5862.342492,9204.169505,3.460605598,-1.542896344,N
31697,0.946777,177.3346779,21.41127467,24443.68043,9990.8,4.002659,-1.365123,
31698,0.874512,177.4367164,21.41003509,56247.28263,,,,
31699,0.882324,178.8079552,21.36402861,29347.44552,,,,
31700,0.852539,179.1160824,21.4274644,10841.61591,,,,
31701,0.968262,180.0948992,21.52732166,26200.03882,,,,
31702,0.839844,183.54736,21.51671699,53888.77629,,,,
31703,0.917969,183.6382084,21.62688571,26931.22759,8831.664594,3.934995363,-2.080607031,
31704,0.814453,191.4772435,21.35102151,69635.16802,,,,
31705,0.904785,192.9739568,21.36190272,37175.2843,,,,
31706,0.871094,194.0159431,21.37325519,14969.85051,9358.466322,3.549269931,-1.414717339,
31707,0.92041,199.4936947,20.96384466,15212.73202,,,,
31708,0.961426,206.5222489,20.09566062,29409.23879,,,,
31709,0.922363,214.7092525,18.81327958,10636.48379,,,,
31710,0.629883,215.9407146,18.67843284,6724.674958,,,,
31711,0.873535,216.636167,18.35435975,9698.605402,,,,
31712,0.906738,218.1787156,18.23118557,32546.36538,,,,
31713,0.943359,218.3761171,18.10951688,15520.37963,7975,3.214223,-1.708306,N
31714,0.900391,220.1606788,17.7973973,34886.57434,,,,
31715,0.839355,222.488262,17.29147052,26932.17204,9265.156968,3.692178843,-1.263938567,
31716,0.937988,228.9732421,15.69125384,9900.327199,,,,
31717,0.927734,231.2934238,15.00433558,23400.96409,,,,
31718,0.919922,231.9055943,14.87404473,9253.363047,10140.7,3.524478,-1.917416,
31719,0.920898,233.4428811,14.35689391,35532.78666,,,,
31720,0.901367,236.0326217,13.61566045,13388.20691,8932.289001,3.4323382,-1.417888878,
31721,0.918945,148.7947802,18.03765445,12534.63641,8993.911269,3.785354078,-1.555647455,
31722,0.661133,160.305743,20.15171072,5834.807949,9200.2,3.43079,-1.762418,N
31723,0.923828,162.2622817,20.46017358,18189.51359,,,,
31724,0.807129,162.4476932,20.4843194,36772.61798,,,,
31725,0.956055,164.8266902,20.81794801,16888.55735,9323.3,3.306273,-2.51419,N
31726,0.610352,168.1844139,21.19590669,87671.24319,,,,
31727,0.779297,170.5022001,21.29846252,59108.02259,,,,
31728,0.869141,171.0199721,21.31203116,77348.98754,,,,
31729,0.931152,173.8604337,21.57586545,18443.6964,9472.1,3.511675,-1.555144,N
31730,0.93457,176.3967175,21.69565403,32714.31499,,,,
31731,0.891113,177.3199145,21.86071388,24516.8588,,,,
31732,0.915039,180.9644923,21.91076398,38565.10888,,,,
31733,0.93457,181.3797888,21.93944005,32511.60687,,,,
31734,0.881836,184.7606576,21.87749974,43916.08426,,,,
31735,0.93457,184.7526599,22.04312675,36190.94632,,,,
31736,0.680664,188.504012,21.95291428,22238.72564,8476.680204,3.337538647,-1.472578268,
31737,0.805176,188.5686625,21.9955123,66530.36892,,,,
31738,0.72168,189.4367251,21.99972649,54974.98538,,,,
31739,0.933594,189.3589534,21.99479367,21183.64131,,,,
31740,0.941406,190.0312674,21.93606781,,,,,
31741,0.961426,190.2918237,21.93622016,24909.13792,,,,
31742,0.903809,192.5999626,21.82244661,9952.269866,9236.9,3.186282,-1.329532,N
31743,0.956543,196.7642054,21.53202898,18316.98709,7673.6,3.889822,-2.092884,N
31744,0.879883,198.68815,21.44866284,,,,,
31745,0.898926,198.6385333,21.33424319,25352.70098,,,,
31746,0.800293,200.1212896,21.25436908,65210.91886,,,,
31747,0.936523,200.1013219,21.34622333,41853.15186,,,,
31748,0.879883,200.6485799,21.3118835,47176.47019,,,,
31749,0.922852,203.8422137,20.95463117,19068.83854,9886.4,4.571026,-1.241303,
31750,0.75,210.5138112,19.87008024,80211.74687,,,,
31751,0.685059,211.1451283,19.89028446,84564.10133,,,,
31752,0.930176,215.3124106,19.20367535,28187.40767,,,,
31753,0.662109,223.8095141,17.41169578,14117.82662,11223.5,4.238816,-1.304762,N
31754,0.854004,223.708235,17.39553345,67799.90283,,,,
31755,0.957031,227.5001196,16.39698915,18328.6473,,,,
31756,0.917969,228.6491563,16.20251485,24032.378,,,,
31757,0.891602,229.4410828,16.02487831,27879.76822,,,,
31758,0.911621,234.8284496,14.42522931,10315.84333,8124.204557,3.56892876,-2.334923412,
31759,0.917969,234.8828068,14.38704563,,,,,
31760,0.793457,138.6738688,15.8584837,42043.58928,8687.787183,3.891830005,-2.206852849,
31761,0.821777,146.3685121,17.83436899,88116.47517,,,,
31762,0.946289,161.3254741,20.71018077,24404.71122,,,,
31763,0.901855,162.9574852,20.92589954,57355.46835,,,,
31764,0.914062,162.9036848,20.91383733,37046.95129,,,,
31765,0.944336,165.0017631,21.20194351,28642.43358,,,,
31766,0.922363,172.1131621,21.89047764,39691.38111,,,,
31767,0.964355,173.0770636,22.00732377,29297.26742,,,,
31768,0.868652,174.1335047,22.09411451,21828.28936,8826.8,3.405056,-2.222007,N
31769,0.914062,174.1009627,22.04936853,31227.89194,,,,
31770,0.810547,174.7551527,21.99997053,54369.55464,,,,
31771,0.943359,174.7938612,21.97661442,24554.10633,,,,
31772,0.702637,176.105899,22.24645667,41709.46184,,,,
31773,0.881836,176.1620313,22.20303274,57906.44071,,,,
31774,0.686523,178.0284887,22.33166941,92167.432,,,,
31775,0.842773,177.9973896,22.2295933,82466.07087,,,,
31776,0.71582,180.6565104,22.35997254,65023.17224,,,,
31777,0.949707,180.5729526,22.38641864,19598.6699,9034.7,2.793497,0.611682,N
31778,0.885254,182.3516679,22.42935894,7558.169571,,,,
31779,0.925781,190.8359247,22.33882903,19917.90067,,,,
31780,0.749512,209.9948331,20.47778159,73421.58178,,,,
31781,0.852539,210.0256471,20.42869807,,,,,
31782,0.952148,210.0557186,20.4517174,30625.77833,,,,
31783,0.603516,212.6322107,20.03981173,6984.564604,,,,
31784,0.913086,216.4074299,19.2926901,22384.26418,15491.6,4.40878,-2.463611,
31785,0.928711,218.235132,19.00599278,11624.526,10662,3.526249,-0.986091,
31786,0.906738,218.421371,19.05643906,17647.23624,7858.5,3.181151,-2.236266,N
31787,0.812988,220.5228089,18.45279597,68941.61869,,,,
31788,0.916504,221.2158926,18.26257954,9537.875982,9035.9,3.064399,-1.947729,N
31789,0.836914,222.0534066,18.28848231,61451.406,,,,
31790,0.666992,228.6277062,16.56800411,82192.54297,,,,
31791,0.786133,228.6396322,16.6160735,56691.25585,,,,
31792,0.956055,228.7392863,16.51824366,13364.86192,,,,
31793,0.959961,229.1002637,16.3547,16091.80966,,,,
31794,0.616699,230.92907,16.03239191,70827.82004,,,,
31795,0.92041,231.8757709,15.7665909,48511.97613,,,,
31796,0.911133,232.4339988,15.45381192,9822.493424,9528.4,3.552342,-1.636648,N
31797,0.831543,136.2179269,15.53266779,,,,,
31798,0.860352,136.2735822,15.64808689,27305.1586,,,,
31799,0.814941,146.7617439,18.27534769,68305.95883,,,,
31800,0.85498,147.8177708,18.5969882,17740.19498,8752.177754,3.591943381,-1.183577741,
31801,0.816895,148.4276666,18.75026257,70539.88781,,,,
31802,0.803711,150.9986394,19.32266033,8646.187331,,,,
31803,0.950195,153.5082986,19.8115201,24224.76551,8474.5,4.006654,-1.774297,
31804,0.915527,159.2288734,20.87578001,31690.63767,,,,
31805,0.904785,160.2787382,20.84816696,30250.03287,,,,
31806,0.884766,160.2988409,21.01868251,8538.643073,8791.7,3.448266,-1.711127,N
31807,0.909668,160.3395509,21.05926393,42846.5493,,,,
31808,0.662109,165.406251,21.63271388,6787.546221,,,,
31809,0.93457,170.7108978,22.11364136,16072.12423,,,,
31810,0.739258,172.3085402,22.23722738,8147.452008,7930.2,3.198648,-1.533184,N
31811,0.790527,174.6391228,22.37218743,48256.90238,,,,
31812,0.814941,174.6749433,22.4748869,29314.61186,,,,
31813,0.933105,174.7270655,22.41755848,14170.91179,9808.1,3.103125,-1.419304,N
31814,0.750488,178.5300827,22.62053932,54907.88814,,,,
31815,0.92041,178.558465,22.68904587,44913.96281,,,,
31816,0.71582,178.9279961,22.67685717,52757.03524,,,,
31817,0.938965,179.6210508,22.82461772,28910.46628,,,,
31818,0.916016,180.2870966,22.67009401,22025.10469,8109.7,3.127432,-1.949672,N
31819,0.941895,180.649262,22.65620864,14601.75454,,,,
31820,0.888184,181.6142846,22.7003206,50195.49114,,,,
31821,0.843262,194.1569918,22.60326229,80172.90412,,,,
31822,0.914062,194.0107,22.46003317,,,,,
31823,0.602539,196.626077,22.39379361,9802.92949,,,,
31824,0.717773,202.3839097,21.9345736,65552.4716,,,,
