B_ID,Confidence,R.A.,Decl.,Distance,T_eff
458,0.907227,70.47339136,0.406090447,17.02558331,8883.051012
459,0.938477,70.4577771,0.427632752,28.35672033,8330.434754
460,0.618164,75.7224721,0.348338294,11.642547,8380.806341
461,0.930664,77.71106465,0.26548813,26.27241526,-9999
462,0.688477,79.05956361,0.291294933,6.942661642,8597.87674
463,0.650879,21.71539967,0.789282345,65.26915647,-9999
464,0.815918,24.3291326,0.795375599,53.54389989,7590.10093
465,0.898438,35.28621284,0.823611686,37.10359578,8125.625224
466,0.773926,49.08387799,0.706492572,6.726761037,8526.24988
467,0.882812,59.59326988,0.798420012,25.44450462,-9999
468,0.84375,65.08125932,0.852927903,33.65301662,-9999
469,0.849609,67.01798956,0.880711116,14.35000327,-9999
470,0.786621,69.37837135,0.853799322,43.9906116,-9999
471,0.745605,69.85545448,0.665782036,26.39404787,-9999
472,0.934082,71.39000041,0.714997955,11.02544177,8497.153032
473,0.937988,71.71158677,0.728063164,14.57216231,8736.323456
474,0.923828,73.27088803,0.829006779,17.8319156,-9999
475,0.714355,75.90035339,0.796995942,63.785799,-9999
476,0.663086,76.3584321,0.736699924,57.33977705,-9999
477,0.719238,77.48299181,0.849931618,21.70620998,8299.982879
478,0.790039,78.89704131,0.687313326,39.85584305,-9999
479,0.847168,81.02685891,0.81279268,39.23322419,-9999
480,0.739258,20.08382857,1.16453635,50.30880482,7491.532342
481,0.820801,20.21419371,1.285608772,19.85052512,8559.944616
482,0.927734,27.28685344,1.228709993,41.72938652,-9999
483,0.705078,33.75831067,1.273051288,47.19239302,8353.883182
484,0.763184,34.81090604,1.23112804,10.65722169,8101.696393
485,0.721191,41.17911892,1.287464995,65.55140431,-9999
486,0.848145,70.54538773,1.113198951,33.57437988,8581.621316
487,0.898438,70.55462651,1.129492671,45.39729749,-9999
488,0.737793,71.95769532,1.25714352,6.552152545,8886.03666
489,0.746094,75.04357875,1.180141626,38.59810649,8522.169317
490,0.677246,79.27962888,1.230462875,13.90586472,7937.767421
491,0.847168,80.74971443,1.123884512,-9999,-9999
492,0.765137,88.28733628,-0.855475995,44.24742482,-9999
493,0.804688,89.21862596,-0.914633779,19.23747197,-9999
494,0.860352,90.05194776,-0.802409423,23.86656953,-9999
495,0.666016,94.89294026,-0.786430884,4.268251484,-9999
496,0.833008,87.97850358,-0.552540645,2.848078793,-9999
497,0.915039,91.15443993,-0.56269355,11.27654351,-9999
498,0.895508,95.57787398,-0.485961348,11.23673141,-9999
499,0.899414,90.77612128,-0.154615255,14.13253273,-9999
500,0.634277,94.14033385,-0.10455245,34.81128061,-9999
501,0.652832,91.9787675,0.416416715,8.459174814,-9999
502,0.620117,92.18952423,0.276629222,15.26314394,-9999
503,0.618164,94.06619953,0.374833673,6.74363413,-9999
504,0.616699,94.24350999,0.447308629,6.336566544,-9999
505,0.864258,94.34828762,0.395782565,16.38958662,-9999
506,0.802246,96.12366452,0.351816338,19.55897088,-9999
507,0.816406,88.00956954,0.746158094,5.339148497,-9999
508,0.601074,88.59711739,0.679477142,-9999,-9999
509,0.901367,88.87880765,0.830691193,11.91944407,-9999
510,0.904785,89.5968228,0.720772953,16.04146396,-9999
511,0.701172,90.86595984,0.753874267,19.25652864,-9999
512,0.607422,92.30043213,0.770785834,19.60884439,8275.19971
513,0.726074,93.66356625,0.729568184,19.05478268,-9999
514,0.773926,95.06268159,0.7831723,18.51373316,-9999
515,0.715332,90.98988055,1.104717593,12.64008516,-9999
516,0.606934,94.56758498,1.253294775,9.284403358,-9999
517,0.924805,355.3964053,-0.433583348,44.62888123,8036.106301
518,0.635742,355.3228407,-0.058280497,-9999,-9999
519,0.846191,355.3427392,-0.051459951,52.27066195,7584.045408
520,0.702637,353.4100961,0.684379851,74.14502228,-9999
521,0.918945,60.85040304,-0.85281553,19.03610098,-9999
522,0.866699,80.69736706,-0.880887539,24.64211613,8176.4175
523,0.733887,83.77774277,-0.922538492,28.33387672,-9999
524,0.850586,86.55140601,-0.904381888,12.53112321,-9999
525,0.909668,89.6777471,-1.037040265,13.21569478,-9999
526,0.696289,91.0645459,-0.96787011,31.79420719,-9999
527,0.751953,10.89645911,-0.624828123,64.54342388,7504.736407
528,0.72168,42.15641531,-0.523093116,-9999,-9999
529,0.615723,57.94667415,-0.617555657,25.04609364,8273.334095
530,0.628418,73.41351783,-0.484694052,68.95694298,-9999
531,0.927246,74.87302708,-0.546087208,24.44792474,-9999
532,0.875488,77.23065737,-0.610697793,18.06433589,8527.679719
533,0.681152,77.76541439,-0.468651516,53.15057901,6868.090819
534,0.900391,77.74494782,-0.584006519,25.81202042,8358.330868
535,0.649414,89.95006265,-0.479111839,22.18186205,-9999
536,0.829102,11.54924659,-0.128066412,46.09629285,-9999
537,0.870605,58.76173637,0.006455262,21.82136934,-9999
538,0.897949,72.06487279,-0.019638326,32.16695859,-9999
539,0.805176,73.68257752,-0.071376587,19.9505099,7678.496889
540,0.904785,73.65627591,-0.155397844,22.5962307,8290.682345
541,0.869141,78.05161753,-0.19691763,13.52938327,-9999
542,0.929688,80.18272094,-0.034818209,11.70350648,8401.798715
543,0.952637,84.29423119,-0.123529483,18.64927702,-9999
544,0.881348,84.79153837,-0.179816459,9.660019431,8447.317579
545,0.744629,91.30428777,-0.020631181,29.44123339,-9999
546,0.883789,9.200791055,0.341725565,37.50196291,7850.421574
547,0.841797,36.09275649,0.398231561,63.07394572,8290.962488
548,0.82959,37.60001582,0.384825319,57.63177558,8389.750276
549,0.917969,65.75754361,0.33139445,20.63345713,8262.820652
550,0.9375,66.97941807,0.381514622,25.33343031,8273.111361
551,0.890137,69.34317141,0.35066828,25.75040121,8418.913641
552,0.779297,75.83401778,0.351754763,28.42470722,7707.735788
553,0.888184,77.09187287,0.400501869,13.7752662,8462.514731
554,0.629395,77.57247302,0.298979346,6.214525866,-9999
555,0.832031,77.58270922,0.349892891,51.2788173,-9999
556,0.907715,79.85818953,0.351230241,26.96199352,-9999
557,0.64209,81.79006293,0.26944415,10.36998194,8437.471188
558,0.887695,82.36993029,0.286186053,11.00677275,8392.172929
559,0.894043,83.08245696,0.289600914,26.74828858,-9999
560,0.869141,83.26632806,0.249968743,24.04562113,-9999
561,0.82373,84.37809267,0.331156708,8.185891802,-9999
562,0.870117,85.68032604,0.28744782,16.45674728,8289.322151
563,0.755859,15.64395391,0.805615233,10.3429875,7253.264482
564,0.802246,19.44453652,0.766783109,10.26743589,8179.932331
565,0.878906,20.06316543,0.737751187,32.30412633,8214.345351
566,0.699707,33.22997759,0.805526497,48.82946883,8066.818696
567,0.861328,33.67842785,0.765813265,62.88108113,8031.743003
568,0.655762,34.85461695,0.755821012,73.54378881,8447.43009
569,0.625,38.2760775,0.770768161,80.63470473,7594.677767
570,0.869629,40.50915365,0.66489329,20.51237748,7089.028322
571,0.608887,46.08861439,0.73484261,50.53729585,8613.281946
572,0.833008,50.24968828,0.751671511,17.29250859,7873.60866
573,0.679688,55.27838293,0.769479727,26.45209051,7713.354024
574,0.74707,55.30512208,0.810386176,8.177000042,8206.612138
575,0.647461,71.84547425,0.782987226,-9999,-9999
576,0.860352,77.34715827,0.650414389,13.69178277,8564.250528
577,0.833008,82.17128338,0.686427731,38.30151918,-9999
578,0.850098,83.03205508,0.751998868,-9999,-9999
579,0.927734,82.92515608,0.757870769,26.42919894,-9999
580,0.850586,83.62413568,0.656293421,22.79407642,-9999
581,0.701172,83.94422972,0.681434093,49.03249582,-9999
582,0.609863,84.02565576,0.851554979,12.44268195,8776.214307
583,0.901855,84.22828882,0.70451288,9.421325313,-9999
584,0.819336,90.18934855,0.810823307,21.88114278,-9999
585,0.679199,90.44916589,0.642218913,20.88584256,-9999
586,0.674805,26.35164182,1.132982522,49.11792368,-9999
587,0.75,33.57535798,1.244669985,58.34477911,7997.985095
588,0.637695,64.37566801,1.085454778,6.121445679,8267.924895
589,0.769043,64.42948217,1.265123889,63.22895439,-9999
590,0.633301,71.95790134,1.256943968,6.552152545,8886.03666
591,0.717285,75.04380628,1.17986939,38.59810649,8522.169317
592,0.881836,77.03760976,1.159393711,34.38887749,8785.531371
593,0.863281,80.05131866,1.218790998,24.16707,-9999
594,0.605469,80.83220877,1.22308274,4.378808979,8617.510281
595,0.873535,82.45335861,1.091665497,12.38813701,8590.797211
596,0.791992,83.14272247,1.223825134,9.922794563,8729.232359
597,0.800293,83.35929643,1.065213114,14.88449142,-9999
598,0.686523,83.56675969,1.132494996,24.92676963,8561.90836
599,0.730469,85.09658541,1.209233855,11.03626195,8137.997485
600,0.735352,85.34003988,1.107282761,20.00119758,-9999
601,0.671387,88.50043062,1.237321888,22.49375704,-9999
602,0.721191,38.72966792,-1.228167695,59.92251048,-9999
603,0.600586,78.17590538,-1.254651531,76.27812341,-9999
604,0.793457,78.28323902,-1.221419903,59.27915441,-9999
605,0.743164,79.94519878,-1.240137958,20.81306306,8315.314982
606,0.844727,88.02533466,-1.166263874,15.60536748,-9999
607,0.716309,88.86964715,-1.038745523,16.86716137,-9999
608,0.775391,16.4070463,-0.749733985,58.45962161,7829.998817
609,0.651367,16.81459694,-0.75884085,77.18092869,8332.087452
610,0.771973,18.79381557,-0.705132052,69.86087165,8279.487076
611,0.895996,18.76378373,-0.653004037,44.5939559,-9999
612,0.925781,19.73231844,-0.675670129,36.09707402,7831.568263
613,0.835938,22.32851046,-0.736147553,76.19982957,8526.310798
614,0.657715,36.4494129,-0.681737893,75.49496707,8242.433343
615,0.620117,40.51912362,-0.643370302,73.93873227,6906.275829
616,0.818848,61.02645627,-0.743637958,51.23514858,-9999
617,0.788574,66.88857472,-0.839895357,53.50667944,-9999
618,0.616699,77.1206526,-0.80752461,6.152703686,8308.444316
619,0.626953,77.16001581,-0.756721515,4.727200251,-9999
620,0.651855,80.18241427,-0.640054197,11.32838499,8150.774546
621,0.764648,82.13919841,-0.738052987,7.369635359,8563.678422
622,0.638184,83.35247636,-0.70787545,9.544386109,8121.461078
623,0.847168,40.31761497,-0.295129119,52.6652318,7925.680634
624,0.831543,49.81918446,-0.212624606,46.95761167,-9999
625,0.887207,67.59528296,-0.392050622,32.42768906,-9999
626,0.623535,68.65295067,-0.250249396,81.35195611,8583.202486
627,0.927734,70.56767385,-0.276057977,32.58937263,-9999
628,0.780273,80.17475062,-0.271088014,11.37019728,8257.719937
629,0.679688,80.73378912,-0.236163457,6.568406164,8385.266206
630,0.881836,82.29332104,-0.372022137,15.6580617,-9999
631,0.647949,84.46871028,-0.356924841,45.4110977,-9999
632,0.697754,43.08780696,0.099926949,17.86355946,7107.531433
633,0.641113,66.53536012,0.179976151,65.73580717,-9999
634,0.807129,76.70400198,0.161054085,38.90075228,7967.11319
635,0.924316,78.31203146,0.040719528,10.08049828,-9999
636,0.79541,79.45049521,0.18245463,29.77570136,8093.319182
637,0.915527,79.3798928,0.213270944,22.85640906,-9999
638,0.887695,79.5379289,0.08355356,16.70613552,8354.996651
639,0.899902,79.74038958,0.21463298,22.10456639,-9999
640,0.850586,80.28182609,0.199613444,8.251178834,8510.273212
641,0.709473,84.72964385,0.162894148,42.6351701,-9999
642,0.819824,87.65648408,0.09790971,2.285367253,-9999
643,0.807129,18.14016202,0.611968561,46.28326626,7663.875777
644,0.744629,18.47097867,0.464814607,56.48173125,-9999
645,0.927246,18.44492266,0.474599906,6.86590832,-9999
646,0.899902,20.78798177,0.551502986,38.15416908,7766.850444
647,0.897949,24.6026355,0.561014313,44.51168142,8755.144478
648,0.906738,24.62990924,0.517016121,50.14966081,8341.22994
649,0.85498,25.09871094,0.613937585,49.23546002,-9999
650,0.840332,34.09223285,0.638772754,48.10453268,8264.260649
651,0.942871,34.65737893,0.5594494,23.24930634,-9999
652,0.76123,37.1713112,0.513733236,29.58216806,7770.384557
653,0.710449,42.69950664,0.512446435,68.57029218,-9999
654,0.706543,42.88966224,0.484077198,54.84562628,8027.184648
655,0.766602,42.79882146,0.487471921,50.8150082,8670.288663
656,0.911621,60.14447073,0.631444855,24.09883233,-9999
657,0.619629,70.41172192,0.460997372,69.99999355,-9999
658,0.867188,76.5836383,0.493342795,11.29816726,8220.188398
659,0.927734,79.47499354,0.562373251,15.18378341,-9999
660,0.837891,81.65995444,0.420896024,36.84563113,-9999
661,0.64502,85.44649099,0.604689379,55.44520582,-9999
662,0.82373,85.80831637,0.454285624,36.96783354,-9999
663,0.612305,26.84289116,0.874471909,-9999,-9999
664,0.63916,40.07330835,1.0564036,63.01936169,8073.672236
665,0.720703,62.22533474,0.858968198,3.741467697,8802.519959
666,0.930664,78.03792335,0.954547519,18.26476126,8753.647045
667,0.819336,79.49819745,0.906610554,22.88316015,7923.949678
668,0.927734,80.32215648,0.956036568,18.62987753,-9999
669,0.802246,81.18828932,1.027392459,10.89145747,8376.903216
670,0.84082,82.15939106,0.927565306,17.85804858,8525.830224
671,0.716309,83.90113891,0.904664068,55.69984671,-9999
672,0.621582,36.80400914,-0.985629392,67.21558766,7085.3067
673,0.930664,66.5528896,-0.973159106,18.63940307,8477.507271
674,0.84375,68.61910662,-1.007404784,30.09760928,-9999
675,0.885254,77.39961888,-1.083868302,35.02127878,8403.436141
676,0.60791,78.38384792,-1.053920312,3.870704345,-9999
677,0.741699,80.91002583,-1.041774511,5.991174926,-9999
678,0.808105,87.25198685,-0.994585333,11.55186221,-9999
679,0.886719,90.79080875,-1.037513338,17.44809431,-9999
680,0.698242,91.66589258,-1.055223848,8.15639031,-9999
681,0.650879,92.21448458,-0.997059549,-9999,-9999
682,0.730469,92.83212887,-1.007079069,23.37071504,-9999
683,0.67627,93.33913224,-1.069526672,21.23929025,-9999
684,0.601562,94.53499817,-1.038431541,39.89734535,-9999
685,0.636719,94.87800774,-1.030585785,9.136376751,-9999
686,0.766602,94.95985131,-1.003733831,12.23917093,8420.474221
687,0.648926,95.03170751,-0.976989374,10.81224804,8073.101081
688,0.662598,95.12823718,-1.070102147,10.2635594,-9999
689,0.686035,95.20977479,-0.952361512,9.837256602,8808.801205
690,0.763184,95.62116549,-0.995453527,3.66353209,-9999
691,0.628906,96.05713909,-0.934675974,14.00625407,8458.061522
692,0.66748,96.64914636,-1.155640654,-9999,-9999
693,0.879883,98.86593628,-1.139111441,9.851219593,-9999
694,0.699219,46.78173645,-0.622445244,67.57343559,-9999
695,0.602051,65.08325844,-0.531079708,24.94663656,7758.109066
696,0.605957,77.65511523,-0.669512237,33.56479507,-9999
697,0.636719,77.68193801,-0.701192407,44.47357075,-9999
698,0.70459,80.44615025,-0.578284672,34.46878698,-9999
699,0.810059,83.76518387,-0.599813649,14.47704752,-9999
700,0.627441,100.0806603,-0.521231937,-9999,-9999
701,0.893066,49.17786817,-0.137840911,43.40662306,8580.580354
702,0.89209,58.77769597,-0.221609026,23.21410797,-9999
703,0.785156,62.16709099,-0.172079894,17.16532379,8190.689331
704,0.899902,79.51138233,-0.177390754,16.69429179,8515.146183
705,0.82373,84.50683813,-0.282472578,7.975391296,8596.556441
706,0.933594,89.52478824,-0.187720792,10.23099801,-9999
707,0.82373,91.86996796,-0.232762792,15.9604819,-9999
708,0.61084,92.13849805,-0.10426872,5.618029302,-9999
709,0.643066,93.76212473,-0.100589781,7.663267753,-9999
710,0.840332,97.35087777,-0.124667803,7.887874643,-9999
711,0.70459,44.04803831,0.317519109,55.81590875,-9999
712,0.935547,61.13811008,0.16416796,11.56793927,-9999
713,0.725098,68.6520368,0.217956812,49.1172451,-9999
714,0.904785,77.71069203,0.26588022,26.27241526,-9999
715,0.75,79.70388237,0.205929027,10.58366293,7814.922199
716,0.842285,79.7357663,0.196246027,13.6384181,7874.771501
717,0.835938,83.3504112,0.227293115,7.733818933,-9999
718,0.679199,83.51559242,0.221161271,4.281441358,-9999
719,0.722168,84.46418324,0.172820781,9.988355704,-9999
720,0.726074,91.22246517,0.324098751,6.597114169,-9999
721,0.725098,91.66794888,0.244980336,24.95617371,-9999
722,0.776855,92.942056,0.254690138,31.84490811,-9999
723,0.73584,93.10442101,0.252238981,7.866109723,-9999
724,0.603027,93.37086219,0.14852692,9.478988579,-9999
725,0.736816,95.19288573,0.280454939,20.42791302,-9999
726,0.61377,38.23441497,0.600650632,79.62693515,8124.844057
727,0.919922,44.10320613,0.599439277,26.01584881,-9999
728,0.668945,53.5830639,0.729043521,80.4088776,8300.424358
729,0.732422,73.58528362,0.608587188,34.68742009,7979.088788
730,0.856445,73.86718104,0.65378953,22.47646457,8181.097382
731,0.867676,77.58836463,0.587277087,31.72458868,-9999
732,0.702637,82.57899932,0.674037856,36.87075239,-9999
733,0.723145,86.21404122,0.715541523,6.646913085,8314.162384
734,0.861328,92.74202102,0.726576104,16.84271113,-9999
735,0.612305,93.11651792,0.642413041,3.752148342,-9999
736,0.802734,93.37182591,0.587073395,-9999,-9999
737,0.668945,94.47461033,0.585917893,3.45186657,-9999
738,0.812012,95.5416046,0.663329741,8.12048559,-9999
739,0.90625,96.60965455,0.64429465,17.41309623,-9999
740,0.633301,97.74264429,0.663794818,10.02951657,-9999
741,0.720703,98.6540857,0.676061236,6.140786524,-9999
742,0.79834,99.89324218,0.545884854,4.225401674,-9999
743,0.919922,76.70401709,1.055865989,30.40296923,8713.513278
744,0.634766,83.62427329,1.133685084,15.20050442,-9999
745,0.831055,85.93023498,1.135316896,6.232438476,-9999
746,0.856934,90.38179872,1.032262962,10.89547077,-9999
747,0.639648,92.242756,1.155689179,2.309340649,-9999
748,0.777832,92.41895651,0.947007358,3.861517435,-9999
749,0.713867,92.64098076,1.112688939,4.694571955,-9999
750,0.776367,93.4532633,0.99596204,7.052871966,-9999
751,0.777832,93.42074141,1.076739931,11.94461071,-9999
752,0.686035,95.01758487,1.074408574,7.537338157,-9999
753,0.930664,96.42413944,1.080220556,7.23166001,-9999
754,0.704102,99.27795778,1.157213742,-9999,-9999
755,0.67627,66.84822409,-1.03833326,57.60311906,-9999
756,0.700195,74.57774158,-0.958734645,49.55346184,-9999
757,0.862793,78.76170013,-1.095435778,17.62917545,8859.718187
758,0.725098,84.65802844,-0.914302018,46.94161206,-9999
759,0.861328,69.77311699,-0.691414315,9.209159608,8273.512882
760,0.944824,74.87294283,-0.545634882,24.44792474,-9999
761,0.853516,80.18243298,-0.639557056,11.32838499,8150.774546
762,0.617676,80.87477945,-0.676638433,6.031537051,8572.065908
763,0.893066,68.40745591,-0.299153421,11.35643449,8207.233523
764,0.87207,73.85357948,-0.169740307,10.66650153,7954.98946
765,0.852539,76.8599436,-0.20182859,17.35881201,6912.635243
766,0.695801,78.18885692,-0.152654749,38.35447125,8231.496041
767,0.70166,78.15937102,-0.219890457,41.45605769,-9999
768,0.834473,78.29078353,-0.205094723,4.795655747,-9999
769,0.69873,80.174773,-0.270497327,11.37019728,8257.719937
770,0.60498,83.6338736,-0.139044402,4.118395019,-9999
